customer_id,gender,state,age,age_group,married,kids_under12,register_year,drop_flag,drop_year,last_down_date,down_flag,customer_sales
C7803,M,NC,63,60s+,M,N,2017,N,.,12-18-2018,1,14.035400000000001
C7804,F,CA,54,50s,S,N,2017,N,.,10-26-2018,1,15.043780000000002
C7805,M,CA,22,20s,S,Y,2017,Y,2018,.,0,.
C7806,F,NY,38,30s,M,N,2017,Y,2018,.,0,.
C7807,M,IL,55,50s,M,N,2017,N,.,12-15-2018,1,13.52933
C7808,F,TN,76,60s+,M,N,2016,N,.,12-30-2016,1,11.458135700000001
C7809,F,PA,36,30s,S,N,2017,N,.,12-22-2018,1,11.155600000000003
C7810,F,NC,49,40s,M,Y,2017,N,.,08-27-2017,1,10.581750000000001
C7811,F,VA,63,60s+,M,N,2017,Y,2018,.,0,.
C7812,F,NJ,52,50s,M,Y,2017,N,.,12-27-2018,1,22.0303
C7813,F,AR,34,30s,M,N,2017,N,.,12-10-2018,1,5.7388
C7814,F,FL,23,20s,S,Y,2017,Y,2018,.,0,.
C7815,M,NY,45,40s,M,N,2017,Y,2018,.,0,.
C7816,F,NC,61,60s+,M,N,2017,N,.,12-27-2018,1,18.513350000000003
C7817,F,MA,30,30s,S,N,2017,Y,2018,.,0,.
C7818,M,NV,35,30s,M,Y,2017,N,.,12-31-2017,1,28.658979999999993
C7819,F,NV,70,60s+,M,N,2017,Y,2018,.,0,.
C7820,M,TX,44,40s,S,N,2017,Y,2018,.,0,.
C7821,F,PA,61,60s+,S,N,2017,N,.,12-12-2018,1,22.298329999999993
C7822,M,NC,20,20s,S,N,2017,N,.,12-06-2018,1,12.784480000000002
C7823,M,IL,49,40s,M,N,2017,N,.,12-24-2017,1,14.030490000000002
C7824,M,CA,63,60s+,M,N,2017,N,.,12-15-2018,1,17.85414
C7825,F,VA,80,60s+,S,N,2016,N,.,12-31-2016,1,15.577301220000003
C7826,M,GA,46,40s,M,Y,2017,Y,2018,.,0,.
C7827,F,PA,31,30s,S,N,2017,N,.,11-19-2018,1,17.347110000000004
C7828,F,NY,68,60s+,S,N,2017,Y,2018,.,0,.
C7829,F,RI,56,50s,M,N,2017,Y,2018,.,0,.
C7830,F,TX,68,60s+,M,N,2017,N,.,12-23-2017,1,11.33813
C7831,M,IA,27,20s,M,Y,2017,Y,2018,.,0,.
C7832,F,CA,20,20s,M,Y,2017,Y,2018,.,0,.
C7833,M,FL,29,20s,S,N,2017,N,.,11-07-2017,1,6.126780000000001
C7834,M,NV,44,40s,M,Y,2017,N,.,12-28-2017,1,28.415729999999986
C7835,M,NJ,43,40s,M,Y,2017,N,.,11-29-2018,1,15.110180000000001
C7836,F,NC,54,50s,M,Y,2017,N,.,12-16-2018,1,14.504320000000002
C7837,F,WV,22,20s,M,Y,2017,N,.,12-02-2017,1,13.596530000000003
C7838,F,NC,44,40s,M,Y,2017,N,.,12-02-2018,1,19.96438
C7839,M,TN,52,50s,M,N,2017,Y,2018,.,0,.
C7840,M,CA,53,50s,M,Y,2017,Y,2018,.,0,.
C7841,M,GA,33,30s,S,N,2017,N,.,11-09-2017,1,13.380019999999998
C7842,F,NV,53,50s,M,Y,2017,N,.,12-16-2017,1,24.585139999999992
C7843,M,IA,30,30s,M,Y,2017,Y,2018,.,0,.
C7844,M,NC,51,50s,M,Y,2017,N,.,11-19-2017,1,8.410430000000002
C7845,M,CA,23,20s,S,Y,2017,Y,2018,.,0,.
C7846,M,NC,68,60s+,M,N,2017,N,.,12-02-2018,1,12.883350000000002
C7847,M,NY,42,40s,M,Y,2017,Y,2018,.,0,.
C7848,F,NV,42,40s,M,N,2017,N,.,12-30-2017,1,25.945959999999992
C7849,M,NY,20,20s,S,N,2017,Y,2018,.,0,.
C7850,F,NC,69,60s+,S,N,2017,Y,2018,.,0,.
C7851,M,NY,18,10s,S,N,2017,N,.,12-22-2018,1,6.5378
C7852,M,CA,45,40s,M,Y,2017,N,.,09-22-2017,1,11.1865
C7853,F,IL,71,60s+,M,N,2017,N,.,11-10-2018,1,13.642079999999998
C7854,M,MD,40,40s,M,Y,2017,N,.,11-13-2018,1,10.66028
C7855,M,CA,59,50s,S,N,2017,Y,2018,.,0,.
C7856,M,CA,40,40s,M,N,2017,Y,2018,.,0,.
C7857,M,SC,24,20s,M,Y,2017,Y,2018,.,0,.
C7858,F,FL,40,40s,M,Y,2017,N,.,12-30-2017,1,16.259660000000004
C7859,F,GA,44,40s,M,Y,2017,N,.,12-27-2018,1,15.449129999999998
C7860,F,VA,28,20s,S,N,2017,N,.,12-29-2017,1,16.04128
C7861,M,FL,56,50s,S,N,2017,Y,2018,.,0,.
C7862,F,WV,19,10s,S,N,2017,N,.,12-03-2017,1,17.570190000000004
C7863,F,NV,67,60s+,M,N,2017,Y,2018,.,0,.
C7864,M,SC,81,60s+,M,N,2017,N,.,11-24-2017,1,23.16492
C7865,F,SC,68,60s+,M,N,2017,Y,2018,.,0,.
C7866,F,NC,49,40s,S,N,2017,N,.,12-30-2017,1,11.605580000000002
C7867,M,TN,80,60s+,M,N,2017,N,.,12-24-2017,1,10.977700000000002
C7868,F,SC,66,60s+,M,N,2017,N,.,12-28-2018,1,23.672709999999995
C7869,F,SC,63,60s+,M,N,2017,Y,2018,.,0,.
C7870,F,CA,34,30s,M,N,2017,N,.,12-15-2017,1,11.418180000000001
C7871,M,NC,60,60s+,M,N,2017,N,.,12-06-2017,1,13.117610000000003
C7872,F,FL,39,30s,S,N,2017,Y,2018,.,0,.
C7873,M,GA,63,60s+,M,N,2017,Y,2018,.,0,.
C7874,F,IN,70,60s+,M,N,2017,Y,2018,.,0,.
C7875,F,NC,36,30s,S,N,2017,N,.,11-20-2018,1,8.46639
C7876,F,TN,23,20s,M,N,2017,N,.,12-29-2017,1,13.98842
C7877,F,MN,47,40s,M,N,2017,N,.,10-11-2018,1,10.351480000000002
C7878,F,NV,59,50s,S,N,2017,N,.,12-15-2017,1,24.988319999999995
C7879,M,CA,32,30s,S,N,2017,N,.,11-20-2017,1,6.706650000000001
C7880,M,VA,52,50s,M,Y,2017,Y,2018,.,0,.
C7881,M,FL,27,20s,S,N,2017,N,.,12-15-2017,1,14.398560000000003
C7882,M,TN,43,40s,M,N,2017,Y,2018,.,0,.
C7883,M,SC,20,20s,S,N,2017,N,.,12-12-2017,1,17.281280000000002
C7884,M,IA,60,60s+,S,N,2017,N,.,09-29-2018,1,20.61174
C7885,M,TX,58,50s,S,N,2017,N,.,12-29-2017,1,16.829220000000003
C7886,M,NC,30,30s,M,Y,2017,N,.,10-24-2018,1,11.74385
C7887,F,NJ,28,20s,M,Y,2017,Y,2018,.,0,.
C7888,M,TX,72,60s+,S,N,2017,N,.,12-29-2017,1,10.60797
C7889,F,VA,60,60s+,M,N,2017,Y,2018,.,0,.
C7890,F,GA,40,40s,M,Y,2017,N,.,12-22-2017,1,10.2554
C7891,F,MD,30,30s,M,Y,2017,N,.,12-22-2017,1,9.64128
C7892,M,WI,30,30s,M,Y,2017,Y,2018,.,0,.
C7893,F,NC,66,60s+,S,N,2017,N,.,12-15-2017,1,14.30519
C7894,F,VA,20,20s,M,Y,2017,Y,2018,.,0,.
C7895,F,SC,62,60s+,M,N,2017,N,.,12-24-2017,1,30.444949999999988
C7896,M,VA,30,30s,M,Y,2017,N,.,11-03-2018,1,6.64048
C7897,F,NY,58,50s,M,N,2017,N,.,11-30-2017,1,16.989870000000003
C7898,M,CA,43,40s,M,N,2017,N,.,12-09-2018,1,17.44013
C7899,M,FL,27,20s,M,Y,2017,N,.,10-12-2017,1,10.76033
C7900,F,NC,38,30s,M,Y,2017,N,.,12-16-2017,1,20.527599999999996
C7901,F,GA,57,50s,M,N,2017,N,.,12-26-2017,1,18.88453
C7902,M,CA,39,30s,M,N,2017,N,.,12-23-2017,1,10.45598
C7903,M,VA,73,60s+,S,N,2017,N,.,10-08-2017,1,13.803400000000002
C7904,F,TX,19,10s,S,N,2017,N,.,12-15-2017,1,7.666700000000001
C7905,F,MD,28,20s,M,Y,2017,N,.,11-26-2017,1,14.012100000000002
C7906,F,CA,58,50s,M,N,2017,N,.,12-31-2017,1,11.837210000000002
C7907,F,CA,21,20s,S,N,2017,N,.,10-23-2018,1,10.49023
C7908,M,CA,49,40s,M,N,2017,N,.,10-21-2018,1,15.957180000000003
C7909,M,WI,48,40s,M,N,2017,N,.,11-29-2017,1,10.428230000000001
C7910,F,VA,43,40s,M,Y,2017,N,.,12-01-2017,1,18.17679
C7911,F,CA,38,30s,S,N,2017,N,.,12-24-2017,1,18.63276
C7912,M,WV,74,60s+,S,N,2017,N,.,12-16-2018,1,12.116700000000002
C7913,M,TX,19,10s,S,N,2017,N,.,11-03-2017,1,11.65823
C7914,F,NV,44,40s,M,Y,2017,N,.,12-24-2018,1,30.683399999999978
C7915,F,NY,28,20s,M,Y,2017,N,.,12-29-2017,1,16.263830000000002
C7916,M,FL,64,60s+,S,N,2017,N,.,12-13-2018,1,16.070230000000002
C7917,F,NC,20,20s,M,Y,2017,N,.,12-31-2017,1,16.19713
C7918,M,NV,60,60s+,M,N,2017,N,.,12-01-2017,1,38.92042999999999
C7919,M,NC,82,60s+,S,N,2016,N,.,12-30-2016,1,11.452369350000001
C7920,M,NC,31,30s,S,N,2017,N,.,12-28-2017,1,13.38138
C7921,F,IL,77,60s+,M,N,2017,N,.,12-22-2017,1,13.079950000000002
C7922,F,NV,19,10s,S,N,2017,N,.,12-31-2017,1,22.408079999999998
C7923,F,FL,22,20s,M,Y,2017,N,.,12-17-2017,1,12.501380000000001
C7924,F,CA,34,30s,M,Y,2017,N,.,12-23-2017,1,10.413110000000001
C7925,M,TX,52,50s,M,Y,2017,N,.,12-02-2018,1,12.765160000000002
C7926,F,CA,54,50s,S,Y,2017,N,.,12-12-2017,1,12.5795
C7927,M,SC,68,60s+,S,N,2017,N,.,10-22-2018,1,18.37995
C7928,M,AZ,62,60s+,M,N,2017,N,.,12-27-2018,1,18.17855
C7929,M,NC,25,20s,S,N,2017,N,.,12-20-2017,1,12.73048
C7930,M,IL,71,60s+,S,N,2017,N,.,12-19-2017,1,17.544490000000003
C7931,M,FL,37,30s,M,Y,2017,N,.,11-03-2017,1,13.855400000000001
C7932,F,MS,24,20s,M,N,2017,N,.,10-20-2018,1,11.094500000000002
C7933,F,MD,71,60s+,M,N,2017,N,.,12-30-2017,1,20.609139999999996
C7934,M,CA,56,50s,S,N,2017,N,.,12-14-2018,1,12.549650000000002
C7935,M,CA,48,40s,M,Y,2017,N,.,12-30-2017,1,16.046080000000003
C7936,F,FL,38,30s,M,Y,2017,N,.,11-06-2018,1,13.240540000000001
C7937,M,CA,48,40s,M,Y,2017,N,.,10-14-2018,1,10.28545
C7938,M,AL,59,50s,S,N,2017,N,.,11-15-2017,1,11.42796
C7939,M,CA,74,60s+,S,N,2017,N,.,12-30-2017,1,15.293490000000002
C7940,M,CA,34,30s,M,Y,2017,N,.,12-30-2017,1,16.090810000000005
C7941,F,TX,22,20s,M,Y,2017,N,.,11-27-2017,1,10.803120000000002
C7942,F,TN,41,40s,M,Y,2017,N,.,12-21-2017,1,24.36843
C7943,M,TX,75,60s+,M,N,2017,N,.,12-23-2017,1,11.129330000000001
C7944,F,FL,21,20s,S,N,2017,N,.,11-09-2018,1,7.8545300000000005
C7945,M,NH,21,20s,S,N,2017,N,.,12-05-2018,1,12.74933
C7946,M,NV,23,20s,M,Y,2017,N,.,12-31-2017,1,24.431839999999994
C7947,F,TN,69,60s+,S,N,2017,N,.,12-17-2017,1,14.919230000000002
C7948,F,VA,81,60s+,S,N,2017,N,.,12-23-2017,1,15.57832
C7949,F,CA,46,40s,M,Y,2017,N,.,12-22-2017,1,12.08545
C7950,F,NC,44,40s,M,N,2016,N,.,12-30-2016,1,21.114545699999997
C7951,M,IL,39,30s,M,Y,2017,N,.,12-16-2017,1,12.119700000000002
C7952,M,NY,79,60s+,S,N,2016,N,.,12-31-2016,1,14.846925700000002
C7953,F,NJ,20,20s,M,N,2017,N,.,12-22-2018,1,12.37059
C7954,F,KY,22,20s,S,N,2017,N,.,12-12-2017,1,15.3076
C7955,M,VA,27,20s,M,Y,2017,N,.,12-21-2017,1,12.74269
C7956,M,NV,49,40s,M,N,2017,N,.,12-03-2017,1,24.661659999999998
C7957,F,SC,49,40s,M,N,2017,N,.,12-29-2017,1,29.81874
C7958,M,IL,36,30s,S,N,2017,N,.,08-28-2017,1,14.69894
C7959,F,CA,48,40s,M,Y,2017,N,.,11-26-2017,1,17.54168
C7960,M,NJ,66,60s+,M,N,2017,N,.,12-09-2017,1,13.388240000000001
C7961,F,CA,61,60s+,M,N,2017,N,.,12-29-2018,1,24.14910999999999
C7962,F,NC,43,40s,M,Y,2017,N,.,11-13-2017,1,17.02693
C7963,F,MI,33,30s,S,N,2017,N,.,12-09-2018,1,13.864480000000002
C7964,F,NY,28,20s,S,Y,2017,N,.,11-30-2018,1,12.146550000000003
C7965,F,FL,54,50s,M,Y,2017,N,.,12-18-2018,1,13.906340000000002
C7966,M,NC,53,50s,M,Y,2017,N,.,12-15-2018,1,16.895500000000002
C7967,M,CA,23,20s,S,Y,2017,N,.,12-26-2017,1,6.547650000000001
C7968,F,SC,60,60s+,S,N,2017,N,.,12-29-2018,1,29.39567999999999
C7969,F,KY,50,50s,S,N,2017,N,.,12-31-2017,1,13.149390000000002
C7970,M,NC,70,60s+,M,N,2017,N,.,12-20-2018,1,14.815140000000001
C7971,F,SC,29,20s,M,Y,2017,N,.,12-17-2018,1,16.640810000000002
C7972,M,NV,65,60s+,S,N,2017,N,.,12-25-2018,1,14.315420000000003
C7973,M,MD,56,50s,S,N,2017,N,.,12-15-2018,1,16.320500000000003
C7974,F,FL,30,30s,S,N,2017,N,.,12-31-2017,1,7.4299
C7975,M,AL,43,40s,M,Y,2017,N,.,11-13-2018,1,8.773060000000001
C7976,M,CA,62,60s+,S,N,2017,N,.,11-28-2017,1,14.19588
C7977,M,FL,34,30s,M,Y,2017,N,.,12-06-2018,1,8.338750000000001
C7978,F,NY,30,30s,S,Y,2017,N,.,11-16-2017,1,16.32223
C7979,F,IL,39,30s,M,Y,2017,N,.,12-27-2018,1,20.896449999999998
C7980,M,NV,25,20s,S,N,2017,N,.,12-04-2017,1,19.51607
C7981,M,TX,28,20s,M,Y,2017,N,.,11-04-2017,1,8.84975
C7982,M,PA,37,30s,S,N,2017,N,.,12-10-2018,1,9.35665
C7983,M,NC,52,50s,M,Y,2017,N,.,12-02-2017,1,13.155550000000002
C7984,F,NV,32,30s,M,Y,2017,N,.,12-30-2017,1,23.91923
C7985,M,NC,64,60s+,M,N,2017,N,.,11-02-2017,1,8.3567
C7986,F,NY,50,50s,M,N,2017,N,.,11-23-2018,1,14.946550000000002
C7987,F,CA,37,30s,S,Y,2017,N,.,12-15-2017,1,16.125880000000002
C7988,F,NV,36,30s,M,N,2017,N,.,12-16-2017,1,27.027929999999987
C7989,F,MI,74,60s+,S,N,2017,N,.,10-09-2017,1,20.689399999999996
C7990,F,FL,35,30s,S,N,2017,N,.,11-29-2017,1,17.619850000000003
C7991,F,TX,64,60s+,S,N,2017,N,.,12-10-2017,1,14.493460000000002
C7992,F,VA,37,30s,M,Y,2017,N,.,12-13-2017,1,16.29945
C7993,F,FL,28,20s,M,Y,2017,N,.,12-17-2017,1,12.9465
C7994,M,NC,29,20s,S,N,2017,N,.,12-30-2017,1,13.56543
C7995,F,SC,63,60s+,M,N,2017,N,.,12-15-2018,1,29.31035999999999
C7996,M,CA,43,40s,M,N,2017,N,.,11-19-2017,1,18.683780000000002
C7997,M,LA,21,20s,M,Y,2017,N,.,12-29-2018,1,23.168079999999996
C7998,F,MA,58,50s,M,N,2017,N,.,12-06-2018,1,15.784350000000002
C7999,F,TX,42,40s,M,Y,2017,N,.,12-19-2018,1,14.775450000000003
C8000,M,IN,48,40s,M,Y,2017,N,.,12-23-2018,1,6.375600000000001
C8001,M,IN,25,20s,S,N,2017,N,.,11-29-2017,1,8.78933
C8002,M,IL,46,40s,M,Y,2017,N,.,12-17-2017,1,13.116190000000001
C8003,F,NC,21,20s,S,N,2017,N,.,11-04-2018,1,15.714400000000003
C8004,F,CA,33,30s,M,Y,2017,N,.,12-15-2018,1,17.42813
C8005,M,CA,66,60s+,S,N,2017,N,.,11-23-2018,1,17.43035
C8006,M,NJ,20,20s,S,N,2017,N,.,12-30-2017,1,10.51818
C8007,M,KY,36,30s,M,Y,2017,N,.,09-16-2017,1,12.282150000000001
C8008,F,TX,45,40s,M,Y,2017,N,.,12-27-2017,1,17.909750000000003
C8009,M,AR,36,30s,M,Y,2017,N,.,12-19-2017,1,9.2344
C8010,F,CA,68,60s+,S,N,2017,N,.,10-30-2018,1,14.371440000000002
C8011,F,NY,60,60s+,M,N,2017,N,.,12-24-2017,1,11.3356
C8012,M,DC,76,60s+,M,N,2017,N,.,11-03-2018,1,9.825600000000001
C8013,F,CA,44,40s,M,N,2017,N,.,12-09-2018,1,19.352560000000004
C8014,F,AL,39,30s,M,Y,2017,N,.,12-05-2018,1,17.843290000000003
C8015,M,VA,36,30s,M,N,2017,N,.,12-27-2018,1,12.945600000000002
C8016,F,NY,36,30s,M,N,2017,N,.,12-15-2018,1,16.788030000000003
C8017,M,MD,50,50s,M,Y,2017,N,.,10-29-2017,1,16.18971
C8018,F,MS,45,40s,M,Y,2017,N,.,12-10-2017,1,10.30435
C8019,M,SC,48,40s,M,Y,2016,N,.,12-30-2016,1,29.849659349999985
C8020,M,FL,53,50s,M,Y,2017,N,.,11-04-2017,1,11.328230000000001
C8021,M,TX,58,50s,S,N,2017,N,.,11-30-2018,1,6.72158
C8022,M,NC,39,30s,M,Y,2016,N,.,12-31-2016,1,12.496753000000002
C8023,F,GA,39,30s,M,N,2017,N,.,12-09-2018,1,17.71525
C8024,M,CA,40,40s,M,Y,2017,N,.,11-16-2018,1,7.824840000000001
C8025,M,FL,79,60s+,S,N,2017,N,.,12-29-2017,1,15.503660000000004
C8026,F,VA,72,60s+,M,N,2017,N,.,12-27-2017,1,15.885670000000001
C8027,F,CA,37,30s,M,N,2017,N,.,10-13-2017,1,15.7222
C8028,F,KY,59,50s,M,N,2017,N,.,12-28-2017,1,20.39465
C8029,M,FL,83,60s+,S,N,2017,N,.,12-21-2018,1,14.824660000000002
C8030,M,CA,61,60s+,S,N,2017,N,.,12-28-2017,1,11.919179999999999
C8031,F,TN,72,60s+,S,N,2017,N,.,12-29-2018,1,16.01509
C8032,M,MA,47,40s,S,N,2017,N,.,10-27-2017,1,15.438660000000002
C8033,F,TX,38,30s,M,Y,2017,N,.,12-23-2017,1,21.69389
C8034,M,SC,59,50s,S,N,2017,N,.,11-26-2018,1,21.36114
C8035,F,NV,62,60s+,M,N,2017,N,.,12-15-2018,1,27.999139999999983
C8036,M,TX,72,60s+,S,N,2017,N,.,11-21-2017,1,15.453640000000002
C8037,M,CA,33,30s,M,Y,2017,N,.,12-05-2018,1,11.496500000000001
C8038,M,FL,25,20s,S,N,2017,N,.,12-28-2018,1,10.56085
C8039,F,CA,28,20s,S,N,2017,N,.,11-03-2018,1,9.58665
C8040,F,CA,21,20s,M,Y,2017,N,.,12-29-2017,1,9.507700000000002
C8041,F,NC,37,30s,M,N,2017,N,.,12-20-2018,1,17.13023
C8042,F,MI,47,40s,S,Y,2017,N,.,12-06-2018,1,16.68225
C8043,F,NV,26,20s,M,Y,2016,N,.,12-30-2016,1,22.925225699999995
C8044,M,TX,72,60s+,M,N,2017,N,.,12-28-2017,1,22.930929999999996
C8045,F,VA,62,60s+,M,N,2017,N,.,12-22-2017,1,16.019419999999997
C8046,F,NJ,23,20s,M,Y,2017,N,.,09-11-2017,1,11.11445
C8047,F,LA,49,40s,M,Y,2017,N,.,12-05-2018,1,18.257400000000004
C8048,M,VA,40,40s,M,Y,2017,N,.,12-10-2017,1,13.239180000000001
C8049,F,NV,23,20s,M,N,2017,N,.,12-29-2018,1,28.612859999999987
C8050,F,TX,25,20s,S,Y,2017,N,.,12-29-2018,1,13.60495
C8051,M,VA,47,40s,M,N,2017,N,.,12-21-2018,1,14.67115
C8052,M,FL,71,60s+,S,N,2017,N,.,11-13-2018,1,8.32665
C8053,F,SC,40,40s,S,N,2017,N,.,12-21-2017,1,24.518609999999995
C8054,F,CA,34,30s,S,Y,2017,N,.,12-09-2017,1,13.1075
C8055,M,NC,43,40s,M,N,2017,N,.,12-28-2017,1,12.72338
C8056,F,DC,46,40s,S,N,2017,N,.,12-09-2018,1,16.943730000000002
C8057,F,NY,22,20s,S,N,2017,N,.,12-26-2017,1,10.957790000000001
C8058,F,NY,47,40s,M,Y,2017,N,.,12-11-2017,1,13.53223
C8059,M,NC,29,20s,S,N,2017,N,.,12-23-2018,1,10.64818
C8060,M,DC,43,40s,M,Y,2017,N,.,12-22-2017,1,16.35003
C8061,F,TX,40,40s,M,Y,2017,N,.,12-29-2018,1,14.35823
C8062,M,OH,51,50s,M,Y,2016,N,.,12-30-2016,1,13.743933
C8063,M,SC,70,60s+,S,N,2017,N,.,12-28-2018,1,21.701709999999995
C8064,F,FL,53,50s,M,N,2017,N,.,12-29-2017,1,20.939029999999995
C8065,F,NV,56,50s,M,N,2016,N,.,12-31-2016,1,36.77084759999998
C8066,M,NC,35,30s,M,Y,2017,N,.,12-27-2017,1,13.2764
C8067,M,CA,27,20s,M,Y,2017,N,.,12-10-2017,1,10.51065
C8068,F,OH,42,40s,M,Y,2016,N,.,12-30-2016,1,11.1396457
C8069,M,CA,36,30s,M,Y,2017,N,.,12-28-2017,1,18.771100000000004
C8070,F,AZ,29,20s,S,N,2017,N,.,10-26-2017,1,11.18335
C8071,M,NC,21,20s,S,N,2017,N,.,12-02-2018,1,7.7098
C8072,M,MN,82,60s+,S,N,2017,N,.,12-29-2017,1,13.228230000000003
C8073,F,TX,59,50s,M,N,2017,N,.,12-13-2018,1,15.274320000000001
C8074,M,NV,58,50s,S,N,2017,N,.,11-11-2017,1,18.77945
C8075,F,WV,40,40s,M,Y,2017,N,.,12-28-2017,1,13.369650000000002
C8076,F,NC,41,40s,M,Y,2016,N,.,12-31-2016,1,13.320125700000002
C8077,F,FL,81,60s+,S,N,2017,N,.,12-15-2017,1,14.945300000000001
C8078,F,NV,38,30s,M,Y,2017,N,.,12-18-2018,1,27.95267999999999
C8079,F,NC,38,30s,M,Y,2017,N,.,12-22-2018,1,16.206509999999998
C8080,M,WV,69,60s+,M,N,2017,N,.,12-08-2017,1,13.18404
C8081,M,TX,49,40s,M,Y,2017,N,.,10-05-2018,1,12.41918
C8082,M,NC,26,20s,M,Y,2017,N,.,12-01-2017,1,11.643960000000002
C8083,F,CA,44,40s,M,Y,2017,N,.,12-28-2017,1,19.847039999999996
C8084,M,GA,27,20s,M,N,2017,N,.,12-23-2017,1,8.49928
C8085,F,MS,76,60s+,S,N,2017,N,.,12-30-2017,1,20.268220000000003
C8086,M,NC,64,60s+,M,N,2017,N,.,11-23-2018,1,11.199280000000002
C8087,F,NV,19,10s,M,Y,2017,N,.,12-11-2018,1,20.32789
C8088,M,CA,37,30s,S,N,2017,N,.,12-28-2017,1,13.40535
C8089,M,PA,49,40s,S,N,2016,N,.,12-30-2016,1,18.253969350000002
C8090,F,AR,71,60s+,S,N,2017,N,.,12-17-2017,1,20.965909999999994
C8091,M,IL,19,10s,M,Y,2016,N,.,12-30-2016,1,7.665461220000001
C8092,F,NV,73,60s+,M,N,2017,N,.,12-09-2018,1,24.196769999999997
C8093,F,GA,29,20s,M,N,2017,N,.,12-17-2017,1,8.0281
C8094,F,SC,45,40s,M,Y,2017,N,.,12-06-2018,1,25.42018
C8095,F,KY,57,50s,M,N,2017,N,.,12-15-2018,1,20.79576
C8096,F,CA,55,50s,M,N,2017,N,.,12-24-2017,1,15.550260000000003
C8097,M,NC,51,50s,M,N,2017,N,.,12-27-2017,1,11.594800000000001
C8098,M,VA,54,50s,M,Y,2017,N,.,12-16-2017,1,8.3155
C8099,M,VA,67,60s+,M,N,2017,N,.,11-05-2018,1,12.378230000000002
C8100,F,AR,41,40s,S,N,2017,N,.,12-03-2017,1,14.449610000000003
C8101,F,MS,20,20s,M,Y,2016,N,.,12-30-2016,1,11.420303
C8102,M,SC,74,60s+,S,N,2017,N,.,12-29-2018,1,31.734979999999986
C8103,M,NY,48,40s,S,N,2017,N,.,11-28-2017,1,9.44729
C8104,F,TN,41,40s,M,Y,2017,N,.,12-23-2018,1,13.28918
C8105,F,AR,37,30s,M,Y,2016,N,.,12-30-2016,1,12.13404
C8106,F,IN,71,60s+,M,N,2017,N,.,12-12-2017,1,18.659029999999998
C8107,M,FL,48,40s,M,N,2017,N,.,12-11-2018,1,13.14813
C8108,M,NC,62,60s+,S,N,2016,N,.,12-30-2016,1,13.499739350000002
C8109,M,NV,40,40s,M,Y,2017,N,.,12-21-2018,1,34.977299999999985
C8110,M,TN,29,20s,S,N,2017,N,.,12-30-2017,1,12.34939
C8111,M,TN,63,60s+,M,N,2017,N,.,12-08-2017,1,19.911529999999996
C8112,F,CA,45,40s,M,Y,2017,N,.,12-13-2017,1,9.3466
C8113,F,GA,47,40s,S,Y,2017,N,.,12-23-2017,1,18.29132
C8114,F,NC,50,50s,M,N,2017,N,.,12-18-2018,1,12.545950000000001
C8115,M,MD,35,30s,M,Y,2017,N,.,12-28-2018,1,14.26735
C8116,F,NC,61,60s+,M,N,2017,N,.,11-26-2017,1,16.68826
C8117,M,TN,24,20s,M,Y,2017,N,.,10-11-2018,1,14.988700000000003
C8118,F,VA,21,20s,M,Y,2017,N,.,12-14-2017,1,11.673850000000002
C8119,M,NV,30,30s,S,N,2017,N,.,12-30-2017,1,24.1175
C8120,M,NJ,37,30s,S,N,2016,N,.,12-31-2016,1,12.21474113
C8121,F,GA,20,20s,S,N,2017,N,.,11-01-2017,1,13.42545
C8122,M,MI,30,30s,S,N,2017,N,.,11-25-2017,1,9.87611
C8123,M,NV,54,50s,M,Y,2017,N,.,11-23-2018,1,29.74842999999999
C8124,F,LA,48,40s,M,Y,2017,N,.,12-27-2017,1,15.46835
C8125,M,NC,55,50s,M,N,2017,N,.,10-27-2017,1,9.76626
C8126,M,MD,67,60s+,S,N,2017,N,.,10-10-2017,1,10.470279999999999
C8127,M,AL,46,40s,M,Y,2017,N,.,12-15-2018,1,7.841480000000001
C8128,M,TX,51,50s,M,Y,2017,N,.,12-14-2017,1,10.678180000000001
C8129,M,AL,72,60s+,M,N,2017,N,.,12-28-2018,1,14.051580000000001
C8130,F,TX,64,60s+,M,N,2017,N,.,12-28-2017,1,12.074500000000002
C8131,M,NV,57,50s,M,N,2017,N,.,12-14-2018,1,27.305689999999995
C8132,M,AR,42,40s,M,N,2017,N,.,11-22-2018,1,11.457700000000003
C8133,M,NJ,32,30s,M,Y,2017,N,.,12-29-2018,1,7.916730000000001
C8134,F,CA,28,20s,M,N,2017,N,.,12-23-2018,1,7.712530000000001
C8135,F,TN,35,30s,M,Y,2016,N,.,12-31-2016,1,14.75349
C8136,M,SC,38,30s,M,N,2016,N,.,12-30-2016,1,20.02693
C8137,M,GA,46,40s,M,Y,2017,N,.,12-08-2018,1,12.30655
C8138,F,MA,51,50s,M,Y,2017,N,.,11-16-2018,1,16.31138
C8139,F,SC,33,30s,M,N,2017,N,.,12-16-2018,1,16.99588
C8140,M,NV,26,20s,S,N,2017,N,.,12-21-2018,1,18.289440000000003
C8141,M,IN,20,20s,M,Y,2017,N,.,12-19-2017,1,18.444750000000003
C8142,F,SC,44,40s,M,N,2017,N,.,12-09-2017,1,24.325099999999992
C8143,M,MI,33,30s,M,Y,2017,N,.,10-28-2017,1,14.233680000000001
C8144,M,MD,90,60s+,S,N,2017,N,.,12-03-2018,1,15.592860000000002
C8145,M,MD,24,20s,M,Y,2017,N,.,12-09-2018,1,14.13813
